customer_id,age,gender,income_bracket,education,location_type,region,customer_tenure_months,total_purchases,total_spent,avg_order_value,last_purchase_days_ago,preferred_channel,loyalty_tier,campaign_type,campaign_category,discount_offered,campaign_day_of_week,campaign_hour,personalization_level,email_open_rate,click_through_rate,previous_campaign_responses,unsubscribe_count,complaint_count,product_category,price_sensitivity,brand_loyalty_score,tech_adoption,days_since_last_campaign,responded
CUST_00014424,51,Male,$30k-$60k,Graduate,Suburban,West,50,12,1294.76,99.6,6,Mail,Silver,Email,Seasonal,10,Friday,Afternoon,None,30.5,3.2,5,0,0,Electronics,Medium,2,Early Adopter,1,No
CUST_00014425,44,Male,$30k-$60k,High School,Suburban,Midwest,16,15,172.32,10.77,94,Email,Silver,Email,Seasonal,10,Wednesday,Evening,Advanced,66,12.5,0,0,0,Electronics,Low,6,Late Adopter,8,Yes
CUST_00014426,41,Female,$60k-$100k,Bachelor,Urban,Northeast,7,23,197.22,8.22,80,Phone,Bronze,Email,Discount,10,Wednesday,Afternoon,Advanced,9.6,3.8,6,0,0,Food,Medium,2,Early Adopter,40,Yes
CUST_00014427,39,Male,$30k-$60k,Bachelor,Urban,West,25,12,5073.95,390.3,19,Mail,Bronze,Direct Mail,Loyalty Reward,0,Weekend,Evening,Basic,27.7,11,1,1,0,Fashion,High,8,Late Adopter,1,No
CUST_00014428,35,Male,$100k+,Bachelor,Suburban,Southwest,28,13,5833.16,416.65,65,Email,Silver,Phone,Seasonal,20,Wednesday,Morning,Advanced,75.3,10.2,3,2,0,Beauty,High,7,Mainstream,108,Yes
CUST_00014429,18,Male,<$30k,High School,Urban,West,46,10,6890.23,626.38,124,Phone,Bronze,SMS,Seasonal,30,Tuesday,Afternoon,Advanced,28.1,8.3,4,0,0,Electronics,Low,6,Late Adopter,36,No
CUST_00014430,28,Female,$100k+,Graduate,Urban,Southeast,57,10,1197.82,108.89,79,Email,Bronze,Email,Seasonal,20,Wednesday,Morning,None,46.3,6.5,4,0,0,Fashion,Medium,8,Mainstream,1,Yes
CUST_00014431,42,Male,$60k-$100k,High School,Suburban,Northeast,8,9,479.99,48,52,SMS,Bronze,Email,Seasonal,50,Monday,Evening,Advanced,32.3,,3,0,0,Electronics,High,7,Late Adopter,10,Yes
CUST_00014432,34,Male,<$30k,Bachelor,Rural,Southwest,25,12,706.83,54.37,57,Email,Silver,Email,Discount,30,Thursday,Evening,Basic,,21.4,2,0,0,Electronics,Low,8,Early Adopter,24,Yes
CUST_00014433,55,Male,<$30k,Bachelor,Suburban,Midwest,2,6,1903.65,271.95,13,Email,Bronze,Email,Discount,15,Friday,Afternoon,Basic,43.5,5.9,4,0,0,Food,Low,9,Mainstream,37,No
CUST_00014434,18,Female,<$30k,Bachelor,Rural,Southwest,27,10,2049.59,186.33,131,Phone,Bronze,Phone,Discount,30,Monday,Afternoon,Basic,31.5,5.7,2,0,0,Beauty,High,6,Late Adopter,6,No
CUST_00014435,61,Male,$100k+,High School,Urban,West,1,13,3087.94,220.57,63,Phone,Bronze,Social Media,Discount,20,Weekend,Morning,None,24.9,4.5,5,0,0,Sports,Medium,6,Mainstream,39,No
CUST_00014436,51,Male,<$30k,Graduate,Suburban,Southwest,89,17,3385.06,188.06,1,Email,Bronze,Social Media,Referral,25,Monday,Evening,None,22.5,3.3,3,0,0,Home,Medium,8,Mainstream,5,No
CUST_00014437,18,Male,$60k-$100k,Bachelor,Suburban,Northeast,34,18,100.08,5.27,25,SMS,Bronze,Email,Seasonal,20,Tuesday,Afternoon,Basic,27.7,9,2,0,0,Sports,Medium,8,Mainstream,43,No
CUST_00014438,31,Female,$100k+,High School,Suburban,West,61,16,3615.03,212.65,16,Email,Bronze,SMS,Seasonal,20,Weekend,Evening,Advanced,34.3,10.9,3,0,0,Sports,Medium,10,Mainstream,69,No
CUST_00014439,39,Female,$100k+,Bachelor,Urban,West,10,14,2607.88,173.86,23,Phone,Bronze,Email,Loyalty Reward,50,Tuesday,Evening,None,32.2,7.2,2,1,0,Food,Medium,4,Late Adopter,11,Yes
CUST_00014440,65,Male,$100k+,High School,Rural,Southeast,21,13,549.67,39.26,169,Mail,Silver,SMS,Loyalty Reward,0,Tuesday,Evening,None,32.5,12.8,3,0,0,Fashion,Medium,7,Mainstream,11,No
CUST_00014441,48,Female,<$30k,Graduate,Urban,Midwest,67,19,3286.72,164.34,78,Email,Silver,Email,New Product,15,Friday,Morning,Basic,63.2,9.2,3,0,1,Electronics,Medium,7,Mainstream,48,No
CUST_00014442,51,Male,$60k-$100k,High School,Suburban,Southwest,20,19,1061.23,53.06,19,Email,Silver,Email,Seasonal,10,Thursday,Morning,None,12.4,1.4,3,1,0,Electronics,Low,8,Mainstream,22,No
CUST_00014443,75,Male,<$30k,High School,Suburban,Midwest,9,16,5324.91,313.23,11,Email,Silver,SMS,Referral,0,Monday,Afternoon,None,35.6,4.2,3,2,0,Beauty,Medium,6,Mainstream,51,No
CUST_00014444,43,Male,<$30k,High School,Rural,Northeast,19,11,502.24,41.85,5,SMS,Bronze,Direct Mail,New Product,30,Monday,Evening,Advanced,21.4,7.9,4,0,0,Home,Medium,4,Early Adopter,9,No
CUST_00014445,38,Female,$60k-$100k,High School,Urban,West,57,11,875.62,72.97,13,Email,Bronze,SMS,Seasonal,10,Weekend,Morning,Advanced,12.2,4.2,2,1,1,Sports,Medium,5,Mainstream,24,No
CUST_00014446,41,Female,$30k-$60k,High School,Suburban,West,25,12,266.57,20.51,145,Phone,Bronze,Email,Discount,20,Friday,Afternoon,Basic,31,9.3,5,0,0,Home,Low,2,Late Adopter,31,No
CUST_00014447,45,Female,$30k-$60k,High School,Rural,Southeast,8,16,1085.92,63.88,51,Email,Bronze,Social Media,Discount,25,Monday,Evening,Basic,17.6,2.6,4,0,0,Fashion,Low,5,Early Adopter,14,No
CUST_00014448,65,Female,$100k+,Graduate,Urban,Midwest,5,10,1403.65,127.6,333,Email,Silver,Email,Discount,20,Tuesday,Evening,Advanced,57.8,21.9,6,0,0,Fashion,Low,5,Mainstream,8,Yes
CUST_00014449,61,Male,$30k-$60k,Bachelor,Suburban,Southeast,11,16,4154.52,244.38,60,Email,Silver,Email,Seasonal,10,Thursday,Morning,Advanced,54.7,6.6,6,1,0,Fashion,High,5,Late Adopter,22,No
CUST_00014450,44,Male,$100k+,Graduate,Urban,West,36,8,363.3,40.37,3,Email,Silver,Phone,Discount,20,Thursday,Afternoon,Basic,,3.7,1,2,0,Electronics,Low,6,Late Adopter,50,No
CUST_00014451,33,Female,$100k+,High School,Urban,Midwest,66,4,3877.14,,118,Mail,Silver,Email,New Product,20,Thursday,Night,Basic,17.8,6.5,4,1,0,Home,High,6,Mainstream,36,No
CUST_00014452,18,Female,$30k-$60k,High School,Urban,Southeast,33,9,4980.55,498.06,142,Email,Bronze,Email,Seasonal,25,Weekend,Morning,Advanced,16.6,5.3,5,2,0,Fashion,Medium,6,Early Adopter,1,Yes
CUST_00014453,39,Female,<$30k,Bachelor,Urban,Midwest,69,12,592.6,45.58,106,Email,Silver,Phone,Seasonal,10,Friday,Morning,None,28.8,6.3,3,0,0,Electronics,Low,9,Mainstream,22,No
CUST_00014454,41,Male,$30k-$60k,Bachelor,Urban,West,89,14,1351.62,90.11,65,Email,Gold,SMS,Seasonal,25,Monday,Afternoon,None,24.5,8,1,1,0,Food,Low,4,Mainstream,10,No
CUST_00014455,27,Female,$30k-$60k,Bachelor,Suburban,Southwest,35,14,189.77,12.65,70,SMS,Gold,Social Media,Referral,20,Friday,Evening,Basic,32.8,4.3,4,0,1,Home,High,5,Mainstream,22,Yes
CUST_00014456,44,Female,$60k-$100k,Bachelor,Suburban,Northeast,12,13,3843.14,274.51,125,Email,Silver,Email,Seasonal,25,Tuesday,Afternoon,Basic,,6.8,3,0,0,Food,High,5,Late Adopter,78,No
CUST_00014457,36,Female,$60k-$100k,High School,Urban,West,29,13,1056.85,75.49,170,SMS,Bronze,Phone,Discount,10,Friday,Afternoon,Basic,39.1,8.1,3,1,0,Home,Medium,5,Early Adopter,16,No
CUST_00014458,48,Female,$60k-$100k,High School,Rural,Northeast,5,12,2381.64,183.2,90,Email,Bronze,Phone,New Product,25,Monday,Evening,Basic,,,2,0,0,Fashion,High,4,Mainstream,34,Yes
CUST_00014459,41,Male,$60k-$100k,Graduate,Rural,Northeast,32,11,2832.81,236.07,7,Email,Bronze,Email,New Product,15,Weekend,Morning,Basic,33.6,9.3,4,0,0,Sports,Medium,6,Mainstream,9,No
CUST_00014460,56,Female,$60k-$100k,Bachelor,Suburban,West,13,15,8959.61,559.98,47,Phone,Bronze,Social Media,Discount,15,Thursday,Night,None,25,4.8,3,0,0,Fashion,Low,6,Mainstream,2,No
CUST_00014461,30,Male,$30k-$60k,Bachelor,Urban,Northeast,41,14,674.25,44.95,68,SMS,Gold,Email,New Product,20,Friday,Morning,Advanced,47.6,12.6,3,0,0,Sports,Medium,7,Early Adopter,15,No
CUST_00014462,64,Male,$30k-$60k,High School,Rural,West,13,11,2473.56,206.13,24,Phone,Bronze,Phone,Loyalty Reward,15,Wednesday,Morning,Advanced,29.3,10.8,5,0,0,Home,Low,9,Mainstream,14,Yes
CUST_00014463,39,Female,$100k+,High School,Suburban,West,63,11,5762.79,480.23,1,Email,Bronze,Email,Seasonal,15,Friday,Morning,None,56.4,17.8,1,0,0,Beauty,High,6,Mainstream,18,Yes
CUST_00014464,39,Male,$30k-$60k,High School,Suburban,Southeast,47,7,469.09,58.64,37,Email,Bronze,Direct Mail,Seasonal,0,Tuesday,Evening,Basic,43.9,15.6,4,0,0,Fashion,High,6,Mainstream,42,No
CUST_00014465,27,Female,$100k+,Bachelor,Rural,West,11,12,5088.23,391.4,11,Email,Silver,Phone,Discount,10,Thursday,Morning,Basic,33.2,13.1,1,0,1,Food,Low,9,Mainstream,30,No
CUST_00014466,50,Male,$30k-$60k,Graduate,Urban,Midwest,24,13,744.71,,106,Email,Silver,Phone,Referral,25,Friday,Evening,None,46.7,15.7,3,0,0,Home,Medium,5,Mainstream,20,Yes
CUST_00014467,55,Male,$60k-$100k,High School,Suburban,Midwest,9,9,2660.83,266.08,7,Email,Silver,Email,Loyalty Reward,15,Thursday,Evening,None,29.7,8.3,7,0,0,Electronics,Low,8,Mainstream,9,No
CUST_00014468,52,Female,$60k-$100k,High School,Suburban,Southwest,26,16,7514.17,442.01,7,Email,Gold,Direct Mail,Seasonal,15,Friday,Afternoon,Basic,37.4,6.4,3,0,0,Home,Low,7,Late Adopter,4,Yes
CUST_00014469,36,Male,$30k-$60k,High School,Urban,Southeast,25,14,4894.02,326.27,77,SMS,Bronze,Direct Mail,Discount,15,Tuesday,Evening,Basic,29.1,11.4,1,0,0,Sports,Medium,5,Mainstream,6,No
CUST_00014470,31,Female,$60k-$100k,Graduate,Urban,West,7,13,913.41,65.24,50,Email,Platinum,SMS,Discount,0,Thursday,Evening,Basic,57.9,17.1,0,0,0,Beauty,High,7,Early Adopter,3,Yes
CUST_00014471,48,Male,$30k-$60k,Graduate,Urban,Southeast,2,12,4773.04,367.16,98,Email,Silver,SMS,New Product,0,Thursday,Evening,Basic,76.5,20.3,3,0,1,Electronics,Medium,6,Late Adopter,12,No
CUST_00014472,49,Male,$60k-$100k,Bachelor,Suburban,Northeast,51,14,1750.73,116.72,44,Email,Silver,Email,Loyalty Reward,30,Friday,Morning,Basic,48.8,7.2,5,0,0,Home,Low,2,Mainstream,19,Yes
CUST_00014473,67,Female,$30k-$60k,High School,Urban,Midwest,30,11,1665.66,138.8,46,SMS,Gold,Email,Discount,10,Tuesday,Morning,Basic,,8.6,4,0,0,Fashion,Medium,4,Mainstream,5,Yes
CUST_00014474,39,Female,$60k-$100k,Graduate,Suburban,Southeast,13,12,385.48,29.65,14,SMS,Bronze,Direct Mail,Discount,0,Monday,Morning,None,41.7,8.1,3,0,0,Home,High,5,Late Adopter,2,No
CUST_00014475,37,Female,<$30k,High School,Urban,Southwest,128,17,3604.38,200.24,53,Email,Silver,Social Media,Seasonal,20,Weekend,Afternoon,Advanced,26.1,4.8,2,0,0,Sports,Low,6,Mainstream,5,No
CUST_00014476,25,Female,$60k-$100k,Bachelor,Suburban,Southwest,24,11,390.99,32.58,60,Phone,Bronze,Email,Discount,15,Weekend,Evening,Basic,63.9,17.9,3,0,0,Fashion,Low,7,Mainstream,14,No
CUST_00014477,44,Female,$60k-$100k,Graduate,Suburban,Midwest,23,11,12586.55,1048.88,1,Email,Silver,SMS,New Product,20,Friday,Evening,Advanced,18.9,6.2,3,0,0,Beauty,High,7,Mainstream,88,No
CUST_00014478,53,Female,$60k-$100k,High School,Urban,Midwest,16,10,3203.73,291.25,24,Mail,Bronze,Social Media,Seasonal,10,Monday,Morning,Advanced,65.2,22,6,1,0,Home,Medium,5,Early Adopter,20,Yes
CUST_00014479,24,Male,$60k-$100k,High School,Urban,Midwest,158,8,1962.31,218.03,62,Mail,Bronze,Email,Discount,15,Wednesday,Morning,Basic,40.4,8.3,3,0,1,Fashion,Low,8,Mainstream,1,Yes
CUST_00014480,27,Male,$60k-$100k,High School,Urban,Midwest,67,15,1470.94,91.93,35,SMS,Bronze,Email,New Product,15,Weekend,Night,Basic,40.1,5.6,4,0,0,Fashion,Medium,6,Mainstream,7,No
CUST_00014481,52,Male,$30k-$60k,High School,Urban,Northeast,23,14,5047.14,336.48,57,Email,Silver,Email,Seasonal,15,Monday,Evening,None,61.5,16.4,3,0,0,Electronics,Medium,10,Late Adopter,79,No
CUST_00014482,36,Female,$60k-$100k,High School,Suburban,West,50,13,13140.9,938.64,2,Email,Bronze,SMS,Seasonal,0,Friday,Evening,Basic,59.1,17.7,4,0,0,Sports,High,5,Mainstream,73,No
CUST_00014483,18,Female,$100k+,Bachelor,Suburban,West,1,17,869.92,48.33,72,Mail,Bronze,Email,New Product,20,Tuesday,Afternoon,Basic,40.8,,4,0,0,Sports,High,5,Mainstream,24,No
CUST_00014484,28,Male,$30k-$60k,Graduate,Suburban,Southeast,37,12,1278.16,98.32,13,Phone,Gold,SMS,New Product,20,Monday,Afternoon,Advanced,41.1,12.7,1,0,0,Electronics,Medium,6,Mainstream,6,Yes
CUST_00014485,25,Female,$30k-$60k,Bachelor,Urban,Midwest,47,8,3771.66,419.07,7,Email,Silver,Email,Seasonal,10,Friday,Evening,Basic,43.9,10.9,2,0,0,Fashion,Low,5,Mainstream,23,Yes
CUST_00014486,38,Male,$100k+,High School,Urban,Midwest,24,7,1609.95,201.24,43,Email,Silver,Email,Discount,10,Wednesday,Evening,Basic,40.1,15,3,0,0,Fashion,High,5,Mainstream,20,No
CUST_00014487,64,Female,$30k-$60k,High School,Suburban,Southeast,3,11,60.74,5.06,22,Email,Gold,Direct Mail,Discount,0,Thursday,Night,Basic,26.5,3,4,0,0,Food,Medium,4,Early Adopter,10,Yes
CUST_00014488,67,Female,$30k-$60k,Bachelor,Rural,Midwest,9,10,1444.51,131.32,38,Email,Silver,Direct Mail,Discount,25,Wednesday,Evening,None,46.6,9.5,2,0,0,Food,Medium,6,Early Adopter,5,No
CUST_00014489,43,Female,$100k+,Bachelor,Suburban,Northeast,1,12,261.78,20.14,28,SMS,Bronze,Email,New Product,20,Monday,Evening,Basic,35,12.2,4,0,0,Food,Medium,6,Late Adopter,33,No
CUST_00014490,46,Female,$30k-$60k,Bachelor,Suburban,Southeast,48,8,1478.56,164.28,18,SMS,Bronze,Email,Discount,15,Monday,Evening,Basic,50.2,16.2,1,1,0,Beauty,Medium,3,Mainstream,5,No
CUST_00014491,31,Male,$60k-$100k,Bachelor,Rural,Southwest,39,9,1103.78,110.38,33,Email,Bronze,Social Media,Referral,20,Friday,Morning,Basic,29.6,10.3,0,0,0,Fashion,Low,9,Late Adopter,11,Yes
CUST_00014492,42,Male,$30k-$60k,Bachelor,Urban,Northeast,60,13,8668.62,619.19,91,Phone,Bronze,Email,Loyalty Reward,0,Thursday,Evening,Advanced,16.5,4.4,3,0,0,Home,Medium,4,Mainstream,11,No
CUST_00014493,24,Female,$100k+,Graduate,Rural,West,8,11,1181.67,98.47,79,Mail,Silver,SMS,Referral,10,Tuesday,Afternoon,Basic,35.7,5.7,1,0,0,Home,Low,5,Mainstream,32,No
CUST_00014494,75,Female,$60k-$100k,High School,Suburban,West,17,8,3543.16,393.68,4,Email,Bronze,Email,Seasonal,15,Thursday,Night,None,41.1,11,3,1,0,Electronics,Medium,4,Late Adopter,6,Yes
CUST_00014495,43,Male,$30k-$60k,High School,Suburban,West,16,10,8393.43,763.04,18,Email,Platinum,Email,Discount,25,Thursday,Morning,Basic,54.6,9.8,2,0,0,Beauty,Medium,7,Mainstream,176,Yes
CUST_00014496,37,Female,$30k-$60k,Bachelor,Urban,Southwest,4,17,6097.11,338.73,19,SMS,Bronze,SMS,Discount,25,Weekend,Afternoon,Basic,57,7.1,4,0,0,Fashion,High,6,Mainstream,1,Yes
CUST_00014497,39,Male,<$30k,Graduate,Rural,West,122,13,3180.06,227.15,54,Mail,Gold,Email,Discount,15,Tuesday,Afternoon,Advanced,39.9,6.9,6,0,0,Home,Medium,6,Mainstream,29,Yes
CUST_00014498,26,Male,$60k-$100k,Bachelor,Suburban,West,2,15,3115.38,194.71,77,SMS,Silver,Social Media,New Product,15,Thursday,Afternoon,Advanced,47.3,5.8,3,0,0,Beauty,Medium,4,Early Adopter,29,No
CUST_00014499,36,Male,$30k-$60k,Bachelor,Suburban,Northeast,4,14,1118.73,74.58,80,Email,Bronze,Direct Mail,Discount,15,Friday,Afternoon,Advanced,7.8,3.1,3,0,0,Electronics,High,7,Mainstream,37,Yes
CUST_00014500,34,Female,$60k-$100k,High School,Suburban,West,76,9,18.18,1.82,36,Phone,Silver,Email,Seasonal,30,Thursday,Evening,Advanced,35,12.3,3,0,0,Sports,Medium,1,Late Adopter,78,No
CUST_00014501,38,Female,$60k-$100k,Bachelor,Rural,Midwest,1,13,1088.08,77.72,19,Phone,Silver,Email,Discount,0,Tuesday,Evening,None,61.5,21.4,1,0,0,Home,Medium,10,Mainstream,60,No
CUST_00014502,44,Female,$60k-$100k,High School,Suburban,Northeast,6,11,2085.32,173.78,2,Email,Gold,Direct Mail,Loyalty Reward,25,Tuesday,Morning,Advanced,38.6,13,5,0,0,Food,Medium,9,Mainstream,24,Yes
CUST_00014503,51,Male,$60k-$100k,Bachelor,Urban,Southeast,21,7,5661.35,707.67,70,SMS,Bronze,Email,Discount,10,Monday,Afternoon,Advanced,67.5,15.6,2,1,1,Fashion,Medium,6,Mainstream,24,No
CUST_00014504,18,Male,$60k-$100k,Bachelor,Urban,West,16,12,298.3,22.95,2,Phone,Silver,Email,Discount,10,Friday,Afternoon,None,41,16.1,5,1,0,Sports,Medium,2,Mainstream,14,Yes
CUST_00014505,52,Female,$60k-$100k,Bachelor,Suburban,Southeast,6,13,1542.41,110.17,11,Email,Silver,Social Media,New Product,20,Monday,Evening,Basic,35.5,4.9,2,0,0,Beauty,Low,6,Mainstream,57,No
CUST_00014506,53,Male,$60k-$100k,High School,Urban,West,11,13,1446.25,103.3,102,Email,Bronze,Email,Discount,20,Tuesday,Afternoon,Basic,30.2,10,1,2,0,Sports,Medium,7,Late Adopter,3,No
CUST_00014507,39,Female,$60k-$100k,High School,Urban,Northeast,149,13,1048.94,74.92,71,Email,Silver,Email,New Product,10,Weekend,Afternoon,None,31.2,10.8,0,0,1,Home,Medium,4,Late Adopter,85,No
CUST_00014508,59,Female,$60k-$100k,Bachelor,Urban,West,100,10,1691.76,153.8,78,Phone,Silver,Social Media,Discount,15,Friday,Evening,Basic,51.2,18,4,0,0,Electronics,High,8,Early Adopter,1,Yes
CUST_00014509,33,Female,<$30k,Bachelor,Urban,Southeast,22,10,931.02,84.64,1,Email,Silver,Email,New Product,15,Friday,Evening,Basic,43,12.8,6,0,0,Electronics,Low,7,Late Adopter,51,Yes
CUST_00014510,38,Male,$60k-$100k,High School,Suburban,West,39,6,908.16,129.74,8,Mail,Gold,Email,Discount,20,Monday,Evening,Basic,50.6,8.6,3,0,0,Home,Medium,6,Early Adopter,14,Yes
CUST_00014511,44,Male,<$30k,Bachelor,Suburban,Southwest,32,17,2826.5,157.03,91,Email,Bronze,Email,New Product,20,Thursday,Afternoon,None,7.1,1.5,5,1,0,Fashion,Low,2,Mainstream,64,No
CUST_00014512,63,Male,$60k-$100k,Bachelor,Suburban,Northeast,84,6,227.94,32.56,31,SMS,Bronze,Email,New Product,20,Monday,Afternoon,None,30.5,5.5,1,1,0,Beauty,High,8,Mainstream,49,No
CUST_00014513,36,Male,$30k-$60k,Graduate,Urban,Southeast,123,10,4589.43,417.22,87,Email,Bronze,Social Media,Discount,25,Wednesday,Morning,None,37.4,13.1,5,2,0,Fashion,High,5,Late Adopter,1,Yes
CUST_00014514,58,Female,$30k-$60k,High School,Suburban,Southwest,12,5,685.8,,23,Phone,Bronze,Phone,New Product,0,Tuesday,Evening,Basic,54.7,12.1,7,0,0,Fashion,Low,3,Early Adopter,7,Yes
CUST_00014515,43,Female,$100k+,High School,Urban,West,180,11,195.8,16.32,2,SMS,Silver,Social Media,New Product,0,Tuesday,Morning,None,44,9.5,4,0,0,Sports,Medium,6,Mainstream,17,Yes
CUST_00014516,36,Male,$30k-$60k,Bachelor,Rural,Midwest,54,11,2699.42,224.95,20,Email,Silver,Email,Discount,15,Wednesday,Afternoon,Basic,24.6,5.6,5,0,0,Electronics,High,5,Mainstream,6,Yes
CUST_00014517,36,Male,<$30k,Graduate,Rural,West,23,18,7309.85,384.73,14,Email,Bronze,Direct Mail,New Product,10,Wednesday,Morning,Basic,50.3,12.1,3,1,0,Electronics,High,7,Mainstream,3,No
CUST_00014518,60,Male,$60k-$100k,High School,Suburban,Southeast,60,8,706.59,78.51,57,SMS,Bronze,Email,Discount,15,Weekend,Night,Advanced,36,10.2,3,0,1,Fashion,High,8,Early Adopter,53,No
CUST_00014519,31,Male,$60k-$100k,Bachelor,Suburban,Northeast,37,14,11181.78,745.45,181,SMS,Bronze,Social Media,Seasonal,15,Monday,Evening,None,49.3,17,2,0,0,Sports,Low,7,Mainstream,3,No
CUST_00014520,48,Female,$60k-$100k,Graduate,Rural,Southwest,89,8,3528.03,392,45,SMS,Bronze,SMS,Referral,20,Wednesday,Night,Basic,39.5,4.3,2,1,0,Electronics,High,2,Mainstream,18,Yes
CUST_00014521,26,Male,$60k-$100k,High School,Suburban,Midwest,3,15,994.78,62.17,4,Email,Bronze,SMS,Discount,10,Weekend,Morning,None,28.3,5.8,4,2,0,Home,Medium,4,Mainstream,41,No
CUST_00014522,44,Female,$60k-$100k,High School,Suburban,Southwest,7,8,2187.31,243.03,68,Email,Silver,SMS,Discount,0,Monday,Afternoon,Basic,3.3,1.3,3,1,0,Fashion,High,7,Mainstream,30,Yes
CUST_00014523,39,Male,$30k-$60k,Graduate,Urban,West,45,11,46.77,3.9,16,Email,Silver,Email,Discount,30,Tuesday,Evening,None,,5.7,3,0,0,Home,High,3,Mainstream,36,Yes
CUST_00014524,44,Female,$60k-$100k,Graduate,Suburban,West,60,11,1829.75,152.48,29,Email,Bronze,Email,Seasonal,25,Weekend,Evening,Basic,31.2,11.8,5,0,0,Electronics,Medium,5,Late Adopter,34,Yes
CUST_00014525,42,Male,<$30k,High School,Rural,West,67,15,1603.57,100.22,19,Phone,Silver,Email,New Product,0,Friday,Morning,Basic,33.7,10.3,2,0,1,Food,Low,9,Mainstream,8,No
CUST_00014526,34,Male,$100k+,Bachelor,Urban,West,6,6,5925.41,846.49,15,SMS,Silver,Direct Mail,New Product,0,Wednesday,Afternoon,None,41.8,11.2,4,0,1,Food,High,4,Mainstream,6,Yes
CUST_00014527,50,Female,$60k-$100k,Graduate,Rural,Southwest,20,15,553.13,34.57,78,Email,Bronze,Social Media,Referral,20,Tuesday,Night,Basic,34,5.6,5,0,0,Beauty,Medium,4,Late Adopter,36,No
CUST_00014528,62,Female,<$30k,High School,Urban,West,49,11,399.84,33.32,14,Email,Gold,Email,Discount,30,Thursday,Afternoon,Advanced,73.7,10.1,4,0,0,Electronics,Low,7,Mainstream,5,Yes
CUST_00014529,28,Male,<$30k,Bachelor,Suburban,Northeast,25,9,477.18,47.72,24,SMS,Platinum,Email,Seasonal,15,Monday,Morning,None,44.3,7.3,8,1,1,Food,Low,7,Early Adopter,1,No
CUST_00014530,57,Male,$30k-$60k,Bachelor,Suburban,Northeast,17,15,988.67,61.79,46,Email,Silver,Direct Mail,Loyalty Reward,0,Tuesday,Evening,None,39.9,13.7,1,1,0,Food,Low,8,Early Adopter,1,No
CUST_00014531,31,Male,$60k-$100k,High School,Suburban,West,138,10,2952.64,268.42,48,Mail,Silver,Direct Mail,New Product,25,Monday,Morning,Advanced,40.1,15,5,0,1,Home,High,8,Mainstream,5,Yes
CUST_00014532,51,Female,$30k-$60k,Bachelor,Urban,Southeast,16,10,159.67,14.52,7,SMS,Bronze,Direct Mail,Seasonal,30,Wednesday,Afternoon,Advanced,49.1,14.7,6,1,0,Fashion,High,8,Mainstream,41,Yes
CUST_00014533,46,Male,$60k-$100k,Bachelor,Suburban,Northeast,14,12,60.53,4.66,82,Mail,Gold,Direct Mail,Loyalty Reward,20,Monday,Morning,None,53.4,17.2,4,0,0,Fashion,Medium,4,Late Adopter,3,Yes
CUST_00014534,71,Female,$60k-$100k,Bachelor,Urban,West,78,10,5064.36,460.4,57,Email,Gold,Email,Seasonal,15,Wednesday,Morning,Advanced,59.1,10.6,5,0,0,Sports,Medium,5,Early Adopter,5,Yes
CUST_00014535,33,Female,$30k-$60k,Graduate,Urban,Midwest,60,10,32.68,2.97,2,SMS,Silver,Phone,Discount,15,Wednesday,Evening,Advanced,28.3,9.4,6,0,0,Food,Medium,6,Late Adopter,32,No
CUST_00014536,32,Female,$100k+,High School,Suburban,West,18,7,140.95,17.62,39,Email,Silver,SMS,Discount,25,Tuesday,Evening,Basic,30.2,6.7,2,0,0,Electronics,Medium,3,Early Adopter,53,Yes
CUST_00014537,28,Female,<$30k,Bachelor,Suburban,Midwest,35,11,3396.22,,21,SMS,Bronze,Social Media,New Product,15,Thursday,Afternoon,Advanced,67.7,12.3,3,1,0,Beauty,High,4,Mainstream,75,Yes
CUST_00014538,37,Male,$60k-$100k,Bachelor,Suburban,Southwest,29,11,884.09,73.67,142,Phone,Silver,Email,Discount,0,Tuesday,Morning,Basic,21.7,8.3,1,0,0,Food,High,7,Mainstream,6,No
CUST_00014539,40,Female,$100k+,High School,Suburban,Northeast,8,12,3932.78,302.52,137,Email,Silver,Email,Seasonal,0,Weekend,Afternoon,Basic,41.1,11.1,2,0,0,Sports,Low,7,Mainstream,111,Yes
CUST_00014540,42,Male,$60k-$100k,Bachelor,Rural,Southwest,26,15,1522.07,95.13,27,Email,Gold,Email,Discount,15,Thursday,Afternoon,Advanced,41.1,9.4,2,0,0,Food,High,5,Mainstream,69,Yes
CUST_00014541,37,Female,$60k-$100k,High School,Urban,Southeast,53,9,2942.75,294.27,25,Mail,Silver,SMS,Discount,0,Wednesday,Evening,Advanced,,11.1,4,1,0,Home,Medium,6,Mainstream,17,Yes
CUST_00014542,32,Female,<$30k,High School,Rural,Southwest,97,7,3598.02,449.75,190,SMS,Silver,Email,Referral,0,Friday,Evening,Basic,33.1,8.3,3,0,0,Fashion,Medium,6,Late Adopter,22,No
CUST_00014543,63,Male,$100k+,High School,Suburban,Midwest,2,15,499,31.19,91,Email,Gold,Email,Discount,0,Tuesday,Afternoon,None,25.1,4.4,3,0,0,Fashion,Medium,9,Mainstream,29,Yes
CUST_00014544,18,Female,$30k-$60k,High School,Urban,Northeast,7,12,1041.55,80.12,247,Email,Bronze,Email,New Product,30,Wednesday,Evening,Basic,27.6,10.1,8,0,0,Sports,Medium,5,Mainstream,40,No
